ID,Employees,Admins,Assets,Disclose,Ransomware
10208,50.0,50.0,1000.0,2.0,15.0
10209,100.0,50.0,1000.0,2.0,15.0
10210,1000.0,50.0,1000.0,2.0,15.0
10211,5000.0,50.0,1000.0,2.0,15.0
10212,10000.0,50.0,1000.0,2.0,15.0
10213,1.0,100.0,1000.0,2.0,15.0
10214,10.0,100.0,1000.0,2.0,15.0
10215,50.0,100.0,1000.0,2.0,15.0
10216,100.0,100.0,1000.0,2.0,15.0
10217,1000.0,100.0,1000.0,2.0,15.0
10218,5000.0,100.0,1000.0,2.0,15.0
10219,10000.0,100.0,1000.0,2.0,15.0
10220,1.0,1000.0,1000.0,2.0,15.0
10221,10.0,1000.0,1000.0,2.0,15.0
10222,50.0,1000.0,1000.0,2.0,15.0
10223,100.0,1000.0,1000.0,2.0,15.0
10224,1000.0,1000.0,1000.0,2.0,15.0
10225,5000.0,1000.0,1000.0,2.0,15.0
10226,10000.0,1000.0,1000.0,2.0,15.0
10227,1.0,5000.0,1000.0,2.0,15.0
10228,10.0,5000.0,1000.0,2.0,15.0
10229,50.0,5000.0,1000.0,2.0,15.0
10230,100.0,5000.0,1000.0,2.0,15.0
10231,1000.0,5000.0,1000.0,2.0,15.0
10232,5000.0,5000.0,1000.0,2.0,15.0
10233,10000.0,5000.0,1000.0,2.0,15.0
10234,1.0,10000.0,1000.0,2.0,15.0
10235,10.0,10000.0,1000.0,2.0,15.0
10236,50.0,10000.0,1000.0,2.0,15.0
10237,100.0,10000.0,1000.0,2.0,15.0
10238,1000.0,10000.0,1000.0,2.0,15.0
10239,5000.0,10000.0,1000.0,2.0,15.0
10240,10000.0,10000.0,1000.0,2.0,15.0
10241,1.0,1.0,10000.0,2.0,15.0
10242,10.0,1.0,10000.0,2.0,15.0
10243,50.0,1.0,10000.0,2.0,15.0
10244,100.0,1.0,10000.0,2.0,15.0
10245,1000.0,1.0,10000.0,2.0,15.0
10246,5000.0,1.0,10000.0,2.0,15.0
10247,10000.0,1.0,10000.0,2.0,15.0
10248,1.0,10.0,10000.0,2.0,15.0
10249,10.0,10.0,10000.0,2.0,15.0
10250,50.0,10.0,10000.0,2.0,15.0
10251,100.0,10.0,10000.0,2.0,15.0
10252,1000.0,10.0,10000.0,2.0,15.0
10253,5000.0,10.0,10000.0,2.0,15.0
10254,10000.0,10.0,10000.0,2.0,15.0
10255,1.0,50.0,10000.0,2.0,15.0
10256,10.0,50.0,10000.0,2.0,15.0
10257,50.0,50.0,10000.0,2.0,15.0
10258,100.0,50.0,10000.0,2.0,15.0
10259,1000.0,50.0,10000.0,2.0,15.0
10260,5000.0,50.0,10000.0,2.0,15.0
10261,10000.0,50.0,10000.0,2.0,15.0
10262,1.0,100.0,10000.0,2.0,15.0
10263,10.0,100.0,10000.0,2.0,15.0
10264,50.0,100.0,10000.0,2.0,15.0
10265,100.0,100.0,10000.0,2.0,15.0
10266,1000.0,100.0,10000.0,2.0,15.0
10267,5000.0,100.0,10000.0,2.0,15.0
10268,10000.0,100.0,10000.0,2.0,15.0
10269,1.0,1000.0,10000.0,2.0,15.0
10270,10.0,1000.0,10000.0,2.0,15.0
10271,50.0,1000.0,10000.0,2.0,15.0
10272,100.0,1000.0,10000.0,2.0,15.0
10273,1000.0,1000.0,10000.0,2.0,15.0
10274,5000.0,1000.0,10000.0,2.0,15.0
10275,10000.0,1000.0,10000.0,2.0,15.0
10276,1.0,5000.0,10000.0,2.0,15.0
10277,10.0,5000.0,10000.0,2.0,15.0
10278,50.0,5000.0,10000.0,2.0,15.0
10279,100.0,5000.0,10000.0,2.0,15.0
10280,1000.0,5000.0,10000.0,2.0,15.0
10281,5000.0,5000.0,10000.0,2.0,15.0
10282,10000.0,5000.0,10000.0,2.0,15.0
10283,1.0,10000.0,10000.0,2.0,15.0
10284,10.0,10000.0,10000.0,2.0,15.0
10285,50.0,10000.0,10000.0,2.0,15.0
10286,100.0,10000.0,10000.0,2.0,15.0
10287,1000.0,10000.0,10000.0,2.0,15.0
10288,5000.0,10000.0,10000.0,2.0,15.0
10289,10000.0,10000.0,10000.0,2.0,15.0
10290,1.0,1.0,1.0,5.0,15.0
10291,10.0,1.0,1.0,5.0,15.0
10292,50.0,1.0,1.0,5.0,15.0
10293,100.0,1.0,1.0,5.0,15.0
10294,1000.0,1.0,1.0,5.0,15.0
10295,5000.0,1.0,1.0,5.0,15.0
10296,10000.0,1.0,1.0,5.0,15.0
10297,1.0,10.0,1.0,5.0,15.0
10298,10.0,10.0,1.0,5.0,15.0
10299,50.0,10.0,1.0,5.0,15.0
10300,100.0,10.0,1.0,5.0,15.0
10301,1000.0,10.0,1.0,5.0,15.0
10302,5000.0,10.0,1.0,5.0,15.0
10303,10000.0,10.0,1.0,5.0,15.0
10304,1.0,50.0,1.0,5.0,15.0
10305,10.0,50.0,1.0,5.0,15.0
10306,50.0,50.0,1.0,5.0,15.0
10307,100.0,50.0,1.0,5.0,15.0
10308,1000.0,50.0,1.0,5.0,15.0
10309,5000.0,50.0,1.0,5.0,15.0
10310,10000.0,50.0,1.0,5.0,15.0
10311,1.0,100.0,1.0,5.0,15.0
10312,10.0,100.0,1.0,5.0,15.0
10313,50.0,100.0,1.0,5.0,15.0
10314,100.0,100.0,1.0,5.0,15.0
10315,1000.0,100.0,1.0,5.0,15.0
10316,5000.0,100.0,1.0,5.0,15.0
10317,10000.0,100.0,1.0,5.0,15.0
10318,1.0,1000.0,1.0,5.0,15.0
10319,10.0,1000.0,1.0,5.0,15.0
10320,50.0,1000.0,1.0,5.0,15.0
10321,100.0,1000.0,1.0,5.0,15.0
10322,1000.0,1000.0,1.0,5.0,15.0
10323,5000.0,1000.0,1.0,5.0,15.0
10324,10000.0,1000.0,1.0,5.0,15.0
10325,1.0,5000.0,1.0,5.0,15.0
10326,10.0,5000.0,1.0,5.0,15.0
10327,50.0,5000.0,1.0,5.0,15.0
10328,100.0,5000.0,1.0,5.0,15.0
10329,1000.0,5000.0,1.0,5.0,15.0
10330,5000.0,5000.0,1.0,5.0,15.0
10331,10000.0,5000.0,1.0,5.0,15.0
10332,1.0,10000.0,1.0,5.0,15.0
10333,10.0,10000.0,1.0,5.0,15.0
10334,50.0,10000.0,1.0,5.0,15.0
10335,100.0,10000.0,1.0,5.0,15.0
10336,1000.0,10000.0,1.0,5.0,15.0
10337,5000.0,10000.0,1.0,5.0,15.0
10338,10000.0,10000.0,1.0,5.0,15.0
10339,1.0,1.0,10.0,5.0,15.0
10340,10.0,1.0,10.0,5.0,15.0
10341,50.0,1.0,10.0,5.0,15.0
10342,100.0,1.0,10.0,5.0,15.0
10343,1000.0,1.0,10.0,5.0,15.0
10344,5000.0,1.0,10.0,5.0,15.0
10345,10000.0,1.0,10.0,5.0,15.0
10346,1.0,10.0,10.0,5.0,15.0
10347,10.0,10.0,10.0,5.0,15.0
10348,50.0,10.0,10.0,5.0,15.0
10349,100.0,10.0,10.0,5.0,15.0
10350,1000.0,10.0,10.0,5.0,15.0
10351,5000.0,10.0,10.0,5.0,15.0
10352,10000.0,10.0,10.0,5.0,15.0
10353,1.0,50.0,10.0,5.0,15.0
10354,10.0,50.0,10.0,5.0,15.0
10355,50.0,50.0,10.0,5.0,15.0
10356,100.0,50.0,10.0,5.0,15.0
10357,1000.0,50.0,10.0,5.0,15.0
10358,5000.0,50.0,10.0,5.0,15.0
10359,10000.0,50.0,10.0,5.0,15.0
10360,1.0,100.0,10.0,5.0,15.0
10361,10.0,100.0,10.0,5.0,15.0
10362,50.0,100.0,10.0,5.0,15.0
10363,100.0,100.0,10.0,5.0,15.0
10364,1000.0,100.0,10.0,5.0,15.0
10365,5000.0,100.0,10.0,5.0,15.0
10366,10000.0,100.0,10.0,5.0,15.0
10367,1.0,1000.0,10.0,5.0,15.0
10368,10.0,1000.0,10.0,5.0,15.0
10369,50.0,1000.0,10.0,5.0,15.0
10370,100.0,1000.0,10.0,5.0,15.0
10371,1000.0,1000.0,10.0,5.0,15.0
10372,5000.0,1000.0,10.0,5.0,15.0
10373,10000.0,1000.0,10.0,5.0,15.0
10374,1.0,5000.0,10.0,5.0,15.0
10375,10.0,5000.0,10.0,5.0,15.0
10376,50.0,5000.0,10.0,5.0,15.0
10377,100.0,5000.0,10.0,5.0,15.0
10378,1000.0,5000.0,10.0,5.0,15.0
10379,5000.0,5000.0,10.0,5.0,15.0
10380,10000.0,5000.0,10.0,5.0,15.0
10381,1.0,10000.0,10.0,5.0,15.0
10382,10.0,10000.0,10.0,5.0,15.0
10383,50.0,10000.0,10.0,5.0,15.0
10384,100.0,10000.0,10.0,5.0,15.0
10385,1000.0,10000.0,10.0,5.0,15.0
10386,5000.0,10000.0,10.0,5.0,15.0
10387,10000.0,10000.0,10.0,5.0,15.0
10388,1.0,1.0,100.0,5.0,15.0
10389,10.0,1.0,100.0,5.0,15.0
10390,50.0,1.0,100.0,5.0,15.0
10391,100.0,1.0,100.0,5.0,15.0
10392,1000.0,1.0,100.0,5.0,15.0
10393,5000.0,1.0,100.0,5.0,15.0
10394,10000.0,1.0,100.0,5.0,15.0
10395,1.0,10.0,100.0,5.0,15.0
10396,10.0,10.0,100.0,5.0,15.0
10397,50.0,10.0,100.0,5.0,15.0
10398,100.0,10.0,100.0,5.0,15.0
10399,1000.0,10.0,100.0,5.0,15.0
10400,5000.0,10.0,100.0,5.0,15.0
10401,10000.0,10.0,100.0,5.0,15.0
10402,1.0,50.0,100.0,5.0,15.0
10403,10.0,50.0,100.0,5.0,15.0
10404,50.0,50.0,100.0,5.0,15.0
10405,100.0,50.0,100.0,5.0,15.0
10406,1000.0,50.0,100.0,5.0,15.0
10407,5000.0,50.0,100.0,5.0,15.0
10408,10000.0,50.0,100.0,5.0,15.0
10409,1.0,100.0,100.0,5.0,15.0
10410,10.0,100.0,100.0,5.0,15.0
10411,50.0,100.0,100.0,5.0,15.0
10412,100.0,100.0,100.0,5.0,15.0
10413,1000.0,100.0,100.0,5.0,15.0
10414,5000.0,100.0,100.0,5.0,15.0
10415,10000.0,100.0,100.0,5.0,15.0
10416,1.0,1000.0,100.0,5.0,15.0
10417,10.0,1000.0,100.0,5.0,15.0
10418,50.0,1000.0,100.0,5.0,15.0
10419,100.0,1000.0,100.0,5.0,15.0
10420,1000.0,1000.0,100.0,5.0,15.0
10421,5000.0,1000.0,100.0,5.0,15.0
10422,10000.0,1000.0,100.0,5.0,15.0
10423,1.0,5000.0,100.0,5.0,15.0
10424,10.0,5000.0,100.0,5.0,15.0
10425,50.0,5000.0,100.0,5.0,15.0
10426,100.0,5000.0,100.0,5.0,15.0
10427,1000.0,5000.0,100.0,5.0,15.0
10428,5000.0,5000.0,100.0,5.0,15.0
10429,10000.0,5000.0,100.0,5.0,15.0
10430,1.0,10000.0,100.0,5.0,15.0
10431,10.0,10000.0,100.0,5.0,15.0
10432,50.0,10000.0,100.0,5.0,15.0
10433,100.0,10000.0,100.0,5.0,15.0
10434,1000.0,10000.0,100.0,5.0,15.0
10435,5000.0,10000.0,100.0,5.0,15.0
10436,10000.0,10000.0,100.0,5.0,15.0
10437,1.0,1.0,250.0,5.0,15.0
10438,10.0,1.0,250.0,5.0,15.0
10439,50.0,1.0,250.0,5.0,15.0
10440,100.0,1.0,250.0,5.0,15.0
10441,1000.0,1.0,250.0,5.0,15.0
10442,5000.0,1.0,250.0,5.0,15.0
10443,10000.0,1.0,250.0,5.0,15.0
10444,1.0,10.0,250.0,5.0,15.0
10445,10.0,10.0,250.0,5.0,15.0
10446,50.0,10.0,250.0,5.0,15.0
10447,100.0,10.0,250.0,5.0,15.0
10448,1000.0,10.0,250.0,5.0,15.0
10449,5000.0,10.0,250.0,5.0,15.0
10450,10000.0,10.0,250.0,5.0,15.0
10451,1.0,50.0,250.0,5.0,15.0
10452,10.0,50.0,250.0,5.0,15.0
10453,50.0,50.0,250.0,5.0,15.0
10454,100.0,50.0,250.0,5.0,15.0
10455,1000.0,50.0,250.0,5.0,15.0
10456,5000.0,50.0,250.0,5.0,15.0
10457,10000.0,50.0,250.0,5.0,15.0
10458,1.0,100.0,250.0,5.0,15.0
10459,10.0,100.0,250.0,5.0,15.0
10460,50.0,100.0,250.0,5.0,15.0
10461,100.0,100.0,250.0,5.0,15.0
10462,1000.0,100.0,250.0,5.0,15.0
10463,5000.0,100.0,250.0,5.0,15.0
10464,10000.0,100.0,250.0,5.0,15.0
10465,1.0,1000.0,250.0,5.0,15.0
10466,10.0,1000.0,250.0,5.0,15.0
10467,50.0,1000.0,250.0,5.0,15.0
10468,100.0,1000.0,250.0,5.0,15.0
10469,1000.0,1000.0,250.0,5.0,15.0
10470,5000.0,1000.0,250.0,5.0,15.0
10471,10000.0,1000.0,250.0,5.0,15.0
10472,1.0,5000.0,250.0,5.0,15.0
10473,10.0,5000.0,250.0,5.0,15.0
10474,50.0,5000.0,250.0,5.0,15.0
10475,100.0,5000.0,250.0,5.0,15.0
10476,1000.0,5000.0,250.0,5.0,15.0
10477,5000.0,5000.0,250.0,5.0,15.0
10478,10000.0,5000.0,250.0,5.0,15.0
10479,1.0,10000.0,250.0,5.0,15.0
10480,10.0,10000.0,250.0,5.0,15.0
10481,50.0,10000.0,250.0,5.0,15.0
10482,100.0,10000.0,250.0,5.0,15.0
10483,1000.0,10000.0,250.0,5.0,15.0
10484,5000.0,10000.0,250.0,5.0,15.0
10485,10000.0,10000.0,250.0,5.0,15.0
10486,1.0,1.0,500.0,5.0,15.0
10487,10.0,1.0,500.0,5.0,15.0
10488,50.0,1.0,500.0,5.0,15.0
10489,100.0,1.0,500.0,5.0,15.0
10490,1000.0,1.0,500.0,5.0,15.0
10491,5000.0,1.0,500.0,5.0,15.0
10492,10000.0,1.0,500.0,5.0,15.0
10493,1.0,10.0,500.0,5.0,15.0
10494,10.0,10.0,500.0,5.0,15.0
10495,50.0,10.0,500.0,5.0,15.0
10496,100.0,10.0,500.0,5.0,15.0
10497,1000.0,10.0,500.0,5.0,15.0
10498,5000.0,10.0,500.0,5.0,15.0
10499,10000.0,10.0,500.0,5.0,15.0
10500,1.0,50.0,500.0,5.0,15.0
10501,10.0,50.0,500.0,5.0,15.0
10502,50.0,50.0,500.0,5.0,15.0
10503,100.0,50.0,500.0,5.0,15.0
10504,1000.0,50.0,500.0,5.0,15.0
10505,5000.0,50.0,500.0,5.0,15.0
10506,10000.0,50.0,500.0,5.0,15.0
10507,1.0,100.0,500.0,5.0,15.0
10508,10.0,100.0,500.0,5.0,15.0
10509,50.0,100.0,500.0,5.0,15.0
10510,100.0,100.0,500.0,5.0,15.0
10511,1000.0,100.0,500.0,5.0,15.0
10512,5000.0,100.0,500.0,5.0,15.0
10513,10000.0,100.0,500.0,5.0,15.0
10514,1.0,1000.0,500.0,5.0,15.0
10515,10.0,1000.0,500.0,5.0,15.0
10516,50.0,1000.0,500.0,5.0,15.0
10517,100.0,1000.0,500.0,5.0,15.0
10518,1000.0,1000.0,500.0,5.0,15.0
10519,5000.0,1000.0,500.0,5.0,15.0
10520,10000.0,1000.0,500.0,5.0,15.0
10521,1.0,5000.0,500.0,5.0,15.0
10522,10.0,5000.0,500.0,5.0,15.0
10523,50.0,5000.0,500.0,5.0,15.0
10524,100.0,5000.0,500.0,5.0,15.0
10525,1000.0,5000.0,500.0,5.0,15.0
10526,5000.0,5000.0,500.0,5.0,15.0
10527,10000.0,5000.0,500.0,5.0,15.0
10528,1.0,10000.0,500.0,5.0,15.0
10529,10.0,10000.0,500.0,5.0,15.0
10530,50.0,10000.0,500.0,5.0,15.0
10531,100.0,10000.0,500.0,5.0,15.0
10532,1000.0,10000.0,500.0,5.0,15.0
10533,5000.0,10000.0,500.0,5.0,15.0
10534,10000.0,10000.0,500.0,5.0,15.0
10535,1.0,1.0,1000.0,5.0,15.0
10536,10.0,1.0,1000.0,5.0,15.0
10537,50.0,1.0,1000.0,5.0,15.0
10538,100.0,1.0,1000.0,5.0,15.0
10539,1000.0,1.0,1000.0,5.0,15.0
10540,5000.0,1.0,1000.0,5.0,15.0
10541,10000.0,1.0,1000.0,5.0,15.0
10542,1.0,10.0,1000.0,5.0,15.0
10543,10.0,10.0,1000.0,5.0,15.0
10544,50.0,10.0,1000.0,5.0,15.0
10545,100.0,10.0,1000.0,5.0,15.0
10546,1000.0,10.0,1000.0,5.0,15.0
10547,5000.0,10.0,1000.0,5.0,15.0
10548,10000.0,10.0,1000.0,5.0,15.0
10549,1.0,50.0,1000.0,5.0,15.0
10550,10.0,50.0,1000.0,5.0,15.0
10551,50.0,50.0,1000.0,5.0,15.0
10552,100.0,50.0,1000.0,5.0,15.0
10553,1000.0,50.0,1000.0,5.0,15.0
10554,5000.0,50.0,1000.0,5.0,15.0
10555,10000.0,50.0,1000.0,5.0,15.0
10556,1.0,100.0,1000.0,5.0,15.0
10557,10.0,100.0,1000.0,5.0,15.0
10558,50.0,100.0,1000.0,5.0,15.0
10559,100.0,100.0,1000.0,5.0,15.0
10560,1000.0,100.0,1000.0,5.0,15.0
10561,5000.0,100.0,1000.0,5.0,15.0
10562,10000.0,100.0,1000.0,5.0,15.0
10563,1.0,1000.0,1000.0,5.0,15.0
10564,10.0,1000.0,1000.0,5.0,15.0
10565,50.0,1000.0,1000.0,5.0,15.0
10566,100.0,1000.0,1000.0,5.0,15.0
10567,1000.0,1000.0,1000.0,5.0,15.0
10568,5000.0,1000.0,1000.0,5.0,15.0
10569,10000.0,1000.0,1000.0,5.0,15.0
10570,1.0,5000.0,1000.0,5.0,15.0
10571,10.0,5000.0,1000.0,5.0,15.0
10572,50.0,5000.0,1000.0,5.0,15.0
10573,100.0,5000.0,1000.0,5.0,15.0
10574,1000.0,5000.0,1000.0,5.0,15.0
10575,5000.0,5000.0,1000.0,5.0,15.0
10576,10000.0,5000.0,1000.0,5.0,15.0
10577,1.0,10000.0,1000.0,5.0,15.0
10578,10.0,10000.0,1000.0,5.0,15.0
10579,50.0,10000.0,1000.0,5.0,15.0
10580,100.0,10000.0,1000.0,5.0,15.0
10581,1000.0,10000.0,1000.0,5.0,15.0
10582,5000.0,10000.0,1000.0,5.0,15.0
10583,10000.0,10000.0,1000.0,5.0,15.0
10584,1.0,1.0,10000.0,5.0,15.0
10585,10.0,1.0,10000.0,5.0,15.0
10586,50.0,1.0,10000.0,5.0,15.0
10587,100.0,1.0,10000.0,5.0,15.0
10588,1000.0,1.0,10000.0,5.0,15.0
10589,5000.0,1.0,10000.0,5.0,15.0
10590,10000.0,1.0,10000.0,5.0,15.0
10591,1.0,10.0,10000.0,5.0,15.0
10592,10.0,10.0,10000.0,5.0,15.0
10593,50.0,10.0,10000.0,5.0,15.0
10594,100.0,10.0,10000.0,5.0,15.0
10595,1000.0,10.0,10000.0,5.0,15.0
10596,5000.0,10.0,10000.0,5.0,15.0
10597,10000.0,10.0,10000.0,5.0,15.0
10598,1.0,50.0,10000.0,5.0,15.0
10599,10.0,50.0,10000.0,5.0,15.0
10600,50.0,50.0,10000.0,5.0,15.0
10601,100.0,50.0,10000.0,5.0,15.0
10602,1000.0,50.0,10000.0,5.0,15.0
10603,5000.0,50.0,10000.0,5.0,15.0
10604,10000.0,50.0,10000.0,5.0,15.0
10605,1.0,100.0,10000.0,5.0,15.0
10606,10.0,100.0,10000.0,5.0,15.0
10607,50.0,100.0,10000.0,5.0,15.0
10608,100.0,100.0,10000.0,5.0,15.0
10609,1000.0,100.0,10000.0,5.0,15.0
10610,5000.0,100.0,10000.0,5.0,15.0
10611,10000.0,100.0,10000.0,5.0,15.0
10612,1.0,1000.0,10000.0,5.0,15.0
10613,10.0,1000.0,10000.0,5.0,15.0
10614,50.0,1000.0,10000.0,5.0,15.0
10615,100.0,1000.0,10000.0,5.0,15.0
10616,1000.0,1000.0,10000.0,5.0,15.0
10617,5000.0,1000.0,10000.0,5.0,15.0
10618,10000.0,1000.0,10000.0,5.0,15.0
10619,1.0,5000.0,10000.0,5.0,15.0
10620,10.0,5000.0,10000.0,5.0,15.0
10621,50.0,5000.0,10000.0,5.0,15.0
10622,100.0,5000.0,10000.0,5.0,15.0
10623,1000.0,5000.0,10000.0,5.0,15.0
10624,5000.0,5000.0,10000.0,5.0,15.0
10625,10000.0,5000.0,10000.0,5.0,15.0
10626,1.0,10000.0,10000.0,5.0,15.0
10627,10.0,10000.0,10000.0,5.0,15.0
10628,50.0,10000.0,10000.0,5.0,15.0
10629,100.0,10000.0,10000.0,5.0,15.0
10630,1000.0,10000.0,10000.0,5.0,15.0
10631,5000.0,10000.0,10000.0,5.0,15.0
10632,10000.0,10000.0,10000.0,5.0,15.0
10633,1.0,1.0,1.0,10.0,15.0
10634,10.0,1.0,1.0,10.0,15.0
10635,50.0,1.0,1.0,10.0,15.0
10636,100.0,1.0,1.0,10.0,15.0
10637,1000.0,1.0,1.0,10.0,15.0
10638,5000.0,1.0,1.0,10.0,15.0
10639,10000.0,1.0,1.0,10.0,15.0
10640,1.0,10.0,1.0,10.0,15.0
10641,10.0,10.0,1.0,10.0,15.0
10642,50.0,10.0,1.0,10.0,15.0
10643,100.0,10.0,1.0,10.0,15.0
10644,1000.0,10.0,1.0,10.0,15.0
10645,5000.0,10.0,1.0,10.0,15.0
10646,10000.0,10.0,1.0,10.0,15.0
10647,1.0,50.0,1.0,10.0,15.0
10648,10.0,50.0,1.0,10.0,15.0
10649,50.0,50.0,1.0,10.0,15.0
10650,100.0,50.0,1.0,10.0,15.0
10651,1000.0,50.0,1.0,10.0,15.0
10652,5000.0,50.0,1.0,10.0,15.0
10653,10000.0,50.0,1.0,10.0,15.0
10654,1.0,100.0,1.0,10.0,15.0
10655,10.0,100.0,1.0,10.0,15.0
10656,50.0,100.0,1.0,10.0,15.0
10657,100.0,100.0,1.0,10.0,15.0
10658,1000.0,100.0,1.0,10.0,15.0
10659,5000.0,100.0,1.0,10.0,15.0
10660,10000.0,100.0,1.0,10.0,15.0
10661,1.0,1000.0,1.0,10.0,15.0
10662,10.0,1000.0,1.0,10.0,15.0
10663,50.0,1000.0,1.0,10.0,15.0
10664,100.0,1000.0,1.0,10.0,15.0
10665,1000.0,1000.0,1.0,10.0,15.0
10666,5000.0,1000.0,1.0,10.0,15.0
10667,10000.0,1000.0,1.0,10.0,15.0
10668,1.0,5000.0,1.0,10.0,15.0
10669,10.0,5000.0,1.0,10.0,15.0
10670,50.0,5000.0,1.0,10.0,15.0
10671,100.0,5000.0,1.0,10.0,15.0
10672,1000.0,5000.0,1.0,10.0,15.0
10673,5000.0,5000.0,1.0,10.0,15.0
10674,10000.0,5000.0,1.0,10.0,15.0
10675,1.0,10000.0,1.0,10.0,15.0
10676,10.0,10000.0,1.0,10.0,15.0
10677,50.0,10000.0,1.0,10.0,15.0
10678,100.0,10000.0,1.0,10.0,15.0
10679,1000.0,10000.0,1.0,10.0,15.0
10680,5000.0,10000.0,1.0,10.0,15.0
10681,10000.0,10000.0,1.0,10.0,15.0
10682,1.0,1.0,10.0,10.0,15.0
10683,10.0,1.0,10.0,10.0,15.0
10684,50.0,1.0,10.0,10.0,15.0
10685,100.0,1.0,10.0,10.0,15.0
10686,1000.0,1.0,10.0,10.0,15.0
10687,5000.0,1.0,10.0,10.0,15.0
10688,10000.0,1.0,10.0,10.0,15.0
10689,1.0,10.0,10.0,10.0,15.0
10690,10.0,10.0,10.0,10.0,15.0
10691,50.0,10.0,10.0,10.0,15.0
10692,100.0,10.0,10.0,10.0,15.0
10693,1000.0,10.0,10.0,10.0,15.0
10694,5000.0,10.0,10.0,10.0,15.0
10695,10000.0,10.0,10.0,10.0,15.0
10696,1.0,50.0,10.0,10.0,15.0
10697,10.0,50.0,10.0,10.0,15.0
10698,50.0,50.0,10.0,10.0,15.0
10699,100.0,50.0,10.0,10.0,15.0
10700,1000.0,50.0,10.0,10.0,15.0
10701,5000.0,50.0,10.0,10.0,15.0
10702,10000.0,50.0,10.0,10.0,15.0
10703,1.0,100.0,10.0,10.0,15.0
10704,10.0,100.0,10.0,10.0,15.0
10705,50.0,100.0,10.0,10.0,15.0
10706,100.0,100.0,10.0,10.0,15.0
10707,1000.0,100.0,10.0,10.0,15.0
10708,5000.0,100.0,10.0,10.0,15.0
10709,10000.0,100.0,10.0,10.0,15.0
10710,1.0,1000.0,10.0,10.0,15.0
10711,10.0,1000.0,10.0,10.0,15.0
10712,50.0,1000.0,10.0,10.0,15.0
10713,100.0,1000.0,10.0,10.0,15.0
10714,1000.0,1000.0,10.0,10.0,15.0
10715,5000.0,1000.0,10.0,10.0,15.0
10716,10000.0,1000.0,10.0,10.0,15.0
10717,1.0,5000.0,10.0,10.0,15.0
10718,10.0,5000.0,10.0,10.0,15.0
10719,50.0,5000.0,10.0,10.0,15.0
10720,100.0,5000.0,10.0,10.0,15.0
10721,1000.0,5000.0,10.0,10.0,15.0
10722,5000.0,5000.0,10.0,10.0,15.0
10723,10000.0,5000.0,10.0,10.0,15.0
10724,1.0,10000.0,10.0,10.0,15.0
10725,10.0,10000.0,10.0,10.0,15.0
10726,50.0,10000.0,10.0,10.0,15.0
10727,100.0,10000.0,10.0,10.0,15.0
10728,1000.0,10000.0,10.0,10.0,15.0
10729,5000.0,10000.0,10.0,10.0,15.0
10730,10000.0,10000.0,10.0,10.0,15.0
10731,1.0,1.0,100.0,10.0,15.0
10732,10.0,1.0,100.0,10.0,15.0
10733,50.0,1.0,100.0,10.0,15.0
10734,100.0,1.0,100.0,10.0,15.0
10735,1000.0,1.0,100.0,10.0,15.0
10736,5000.0,1.0,100.0,10.0,15.0
10737,10000.0,1.0,100.0,10.0,15.0
10738,1.0,10.0,100.0,10.0,15.0
10739,10.0,10.0,100.0,10.0,15.0
10740,50.0,10.0,100.0,10.0,15.0
10741,100.0,10.0,100.0,10.0,15.0
10742,1000.0,10.0,100.0,10.0,15.0
10743,5000.0,10.0,100.0,10.0,15.0
10744,10000.0,10.0,100.0,10.0,15.0
10745,1.0,50.0,100.0,10.0,15.0
10746,10.0,50.0,100.0,10.0,15.0
10747,50.0,50.0,100.0,10.0,15.0
10748,100.0,50.0,100.0,10.0,15.0
10749,1000.0,50.0,100.0,10.0,15.0
10750,5000.0,50.0,100.0,10.0,15.0
10751,10000.0,50.0,100.0,10.0,15.0
10752,1.0,100.0,100.0,10.0,15.0
10753,10.0,100.0,100.0,10.0,15.0
10754,50.0,100.0,100.0,10.0,15.0
10755,100.0,100.0,100.0,10.0,15.0
10756,1000.0,100.0,100.0,10.0,15.0
10757,5000.0,100.0,100.0,10.0,15.0
10758,10000.0,100.0,100.0,10.0,15.0
10759,1.0,1000.0,100.0,10.0,15.0
10760,10.0,1000.0,100.0,10.0,15.0
10761,50.0,1000.0,100.0,10.0,15.0
10762,100.0,1000.0,100.0,10.0,15.0
10763,1000.0,1000.0,100.0,10.0,15.0
10764,5000.0,1000.0,100.0,10.0,15.0
10765,10000.0,1000.0,100.0,10.0,15.0
10766,1.0,5000.0,100.0,10.0,15.0
10767,10.0,5000.0,100.0,10.0,15.0
10768,50.0,5000.0,100.0,10.0,15.0
10769,100.0,5000.0,100.0,10.0,15.0
10770,1000.0,5000.0,100.0,10.0,15.0
10771,5000.0,5000.0,100.0,10.0,15.0
10772,10000.0,5000.0,100.0,10.0,15.0
10773,1.0,10000.0,100.0,10.0,15.0
10774,10.0,10000.0,100.0,10.0,15.0
10775,50.0,10000.0,100.0,10.0,15.0
10776,100.0,10000.0,100.0,10.0,15.0
10777,1000.0,10000.0,100.0,10.0,15.0
10778,5000.0,10000.0,100.0,10.0,15.0
10779,10000.0,10000.0,100.0,10.0,15.0
10780,1.0,1.0,250.0,10.0,15.0
10781,10.0,1.0,250.0,10.0,15.0
10782,50.0,1.0,250.0,10.0,15.0
10783,100.0,1.0,250.0,10.0,15.0
10784,1000.0,1.0,250.0,10.0,15.0
10785,5000.0,1.0,250.0,10.0,15.0
